X[s],"L GASTROCNEMIUS LATERAL HEAD: EMG 11",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.X",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Y",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Z",X[s],"L GASTROCNEMIUS MEDIAL HEAD: EMG 12",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.X",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Y",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Z",X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
2.286692,1.19173E-05,29.727,0,29.727,0,29.727,0,2.286692,-2.702373E-05,29.727,0,29.727,0,29.727,0,2.286692,-9.567407E-06,29.727,0,29.727,0,29.727,0,2.286692,8.392462E-06,29.727,0,29.727,0,29.727,0
2.287212,1.326009E-05,29.73375,0,29.73375,0,29.73375,0,2.287212,-2.803082E-05,29.73375,0,29.73375,0,29.73375,0,2.287212,-8.89601E-06,29.73375,0,29.73375,0,29.73375,0,2.287212,1.05745E-05,29.73375,0,29.73375,0,29.73375,0
2.287731,1.460288E-05,29.7405,0,29.7405,0,29.7405,0,2.287731,-2.702373E-05,29.7405,0,29.7405,0,29.7405,0,2.287731,-1.141375E-05,29.7405,0,29.7405,0,29.7405,0,2.287731,8.560311E-06,29.7405,0,29.7405,0,29.7405,0
2.28825,1.326009E-05,29.74725,0,29.74725,0,29.74725,0,2.28825,-2.568093E-05,29.74725,0,29.74725,0,29.74725,0,2.28825,-1.493858E-05,29.74725,0,29.74725,0,29.74725,0,2.28825,8.560311E-06,29.74725,0,29.74725,0,29.74725,0
2.288769,1.326009E-05,29.754,0,29.754,0,29.754,0,2.288769,-2.467384E-05,29.754,0,29.754,0,29.754,0,2.288769,-1.426719E-05,29.754,0,29.754,0,29.754,0,2.288769,9.231708E-06,29.754,0,29.754,0,29.754,0
2.289289,1.493858E-05,29.76075,0,29.76075,0,29.76075,0,2.289289,-2.450599E-05,29.76075,0,29.76075,0,29.76075,0,2.289289,-1.292439E-05,29.76075,0,29.76075,0,29.76075,0,2.289289,8.728161E-06,29.76075,0,29.76075,0,29.76075,0
2.289808,1.544213E-05,29.7675,0,29.7675,0,29.7675,0,2.289808,-2.500954E-05,29.7675,0,29.7675,0,29.7675,0,2.289808,-1.09102E-05,29.7675,0,29.7675,0,29.7675,0,2.289808,7.888914E-06,29.7675,0,29.7675,0,29.7675,0
2.290327,1.460288E-05,29.77425,0,29.77425,0,29.77425,0,2.290327,-2.467384E-05,29.77425,0,29.77425,0,29.77425,0,2.290327,-9.063859E-06,29.77425,0,29.77425,0,29.77425,0,2.290327,9.735257E-06,29.77425,0,29.77425,0,29.77425,0
2.290846,1.460288E-05,29.781,0,29.781,0,29.781,0,2.290846,-2.400244E-05,29.781,0,29.781,0,29.781,0,2.290846,-9.231708E-06,29.781,0,29.781,0,29.781,0,2.290846,9.903106E-06,29.781,0,29.781,0,29.781,0
2.291365,1.326009E-05,29.78775,0,29.78775,0,29.78775,0,2.291365,-2.400244E-05,29.78775,0,29.78775,0,29.78775,0,2.291365,-1.12459E-05,29.78775,0,29.78775,0,29.78775,0,2.291365,7.888914E-06,29.78775,0,29.78775,0,29.78775,0
2.291885,1.275654E-05,29.7945,0,29.7945,0,29.7945,0,2.291885,-2.551308E-05,29.7945,0,29.7945,0,29.7945,0,2.291885,-1.225299E-05,29.7945,0,29.7945,0,29.7945,0,2.291885,7.721065E-06,29.7945,0,29.7945,0,29.7945,0
2.292404,1.460288E-05,29.80125,0,29.80125,0,29.80125,0,2.292404,-2.618448E-05,29.80125,0,29.80125,0,29.80125,0,2.292404,-1.242084E-05,29.80125,0,29.80125,0,29.80125,0,2.292404,7.888914E-06,29.80125,0,29.80125,0,29.80125,0
2.292923,1.594568E-05,29.808,0,29.808,0,29.808,0,2.292923,-2.534523E-05,29.808,0,29.808,0,29.808,0,2.292923,-1.242084E-05,29.808,0,29.808,0,29.808,0,2.292923,6.54612E-06,29.808,0,29.808,0,29.808,0
2.293442,1.376364E-05,29.81475,0,29.81475,0,29.81475,0,2.293442,-2.433814E-05,29.81475,0,29.81475,0,29.81475,0,2.293442,-1.15816E-05,29.81475,0,29.81475,0,29.81475,0,2.293442,6.210422E-06,29.81475,0,29.81475,0,29.81475,0
2.293962,1.258869E-05,29.8215,0,29.8215,0,29.8215,0,2.293962,-2.467384E-05,29.8215,0,29.8215,0,29.8215,0,2.293962,-1.12459E-05,29.8215,0,29.8215,0,29.8215,0,2.293962,7.721065E-06,29.8215,0,29.8215,0,29.8215,0
2.294481,1.393149E-05,29.82825,0,29.82825,0,29.82825,0,2.294481,-2.601663E-05,29.82825,0,29.82825,0,29.82825,0,2.294481,-1.02388E-05,29.82825,0,29.82825,0,29.82825,0,2.294481,9.903106E-06,29.82825,0,29.82825,0,29.82825,0
2.295,1.544213E-05,29.835,0,29.835,0,29.835,0,2.295,-2.584878E-05,29.835,0,29.835,0,29.835,0,2.295,-1.09102E-05,29.835,0,29.835,0,29.835,0,2.295,1.05745E-05,29.835,0,29.835,0,29.835,0
2.295519,1.477073E-05,29.84175,0,29.84175,0,29.84175,0,2.295519,-2.500954E-05,29.84175,0,29.84175,0,29.84175,0,2.295519,-1.15816E-05,29.84175,0,29.84175,0,29.84175,0,2.295519,1.040665E-05,29.84175,0,29.84175,0,29.84175,0
2.296038,1.393149E-05,29.8485,0,29.8485,0,29.8485,0,2.296038,-2.400244E-05,29.8485,0,29.8485,0,29.8485,0,2.296038,-1.107805E-05,29.8485,0,29.8485,0,29.8485,0,2.296038,9.567407E-06,29.8485,0,29.8485,0,29.8485,0
2.296558,1.460288E-05,29.85525,0,29.85525,0,29.85525,0,2.296558,-2.383459E-05,29.85525,0,29.85525,0,29.85525,0,2.296558,-1.09102E-05,29.85525,0,29.85525,0,29.85525,0,2.296558,1.02388E-05,29.85525,0,29.85525,0,29.85525,0
2.297077,1.443503E-05,29.862,0,29.862,0,29.862,0,2.297077,-2.366674E-05,29.862,0,29.862,0,29.862,0,2.297077,-1.19173E-05,29.862,0,29.862,0,29.862,0,2.297077,1.15816E-05,29.862,0,29.862,0,29.862,0
2.297596,1.409934E-05,29.86875,0,29.86875,0,29.86875,0,2.297596,-2.500954E-05,29.86875,0,29.86875,0,29.86875,0,2.297596,-1.426719E-05,29.86875,0,29.86875,0,29.86875,0,2.297596,1.05745E-05,29.86875,0,29.86875,0,29.86875,0
2.298115,1.409934E-05,29.8755,0,29.8755,0,29.8755,0,2.298115,-2.500954E-05,29.8755,0,29.8755,0,29.8755,0,2.298115,-1.359579E-05,29.8755,0,29.8755,0,29.8755,0,2.298115,8.89601E-06,29.8755,0,29.8755,0,29.8755,0
2.298635,1.460288E-05,29.88225,0,29.88225,0,29.88225,0,2.298635,-2.601663E-05,29.88225,0,29.88225,0,29.88225,0,2.298635,-1.225299E-05,29.88225,0,29.88225,0,29.88225,0,2.298635,8.560311E-06,29.88225,0,29.88225,0,29.88225,0
2.299154,1.594568E-05,29.889,0,29.889,0,29.889,0,2.299154,-2.719158E-05,29.889,0,29.889,0,29.889,0,2.299154,-1.225299E-05,29.889,0,29.889,0,29.889,0,2.299154,8.560311E-06,29.889,0,29.889,0,29.889,0
2.299673,1.661708E-05,29.89575,0,29.89575,0,29.89575,0,2.299673,-2.702373E-05,29.89575,0,29.89575,0,29.89575,0,2.299673,-1.141375E-05,29.89575,0,29.89575,0,29.89575,0,2.299673,6.881819E-06,29.89575,0,29.89575,0,29.89575,0
2.300192,1.594568E-05,29.9025,0,29.9025,0,29.9025,0,2.300192,-2.433814E-05,29.9025,0,29.9025,0,29.9025,0,2.300192,-1.09102E-05,29.9025,0,29.9025,0,29.9025,0,2.300192,6.378271E-06,29.9025,0,29.9025,0,29.9025,0
2.300712,1.443503E-05,29.90925,0,29.90925,0,29.90925,0,2.300712,-2.366674E-05,29.90925,0,29.90925,0,29.90925,0,2.300712,-1.174945E-05,29.90925,0,29.90925,0,29.90925,0,2.300712,8.056764E-06,29.90925,0,29.90925,0,29.90925,0
2.301231,1.359579E-05,29.916,0,29.916,0,29.916,0,2.301231,-2.618448E-05,29.916,0,29.916,0,29.916,0,2.301231,-1.15816E-05,29.916,0,29.916,0,29.916,0,2.301231,8.392462E-06,29.916,0,29.916,0,29.916,0
2.30175,1.426719E-05,29.92275,0,29.92275,0,29.92275,0,2.30175,-2.652018E-05,29.92275,0,29.92275,0,29.92275,0,2.30175,-1.275654E-05,29.92275,0,29.92275,0,29.92275,0,2.30175,7.721065E-06,29.92275,0,29.92275,0,29.92275,0
2.302269,1.426719E-05,29.9295,0,29.9295,0,29.9295,0,2.302269,-2.484169E-05,29.9295,0,29.9295,0,29.9295,0,2.302269,-1.258869E-05,29.9295,0,29.9295,0,29.9295,0,2.302269,6.042573E-06,29.9295,0,29.9295,0,29.9295,0
2.302788,1.460288E-05,29.93625,0,29.93625,0,29.93625,0,2.302788,-2.333105E-05,29.93625,0,29.93625,0,29.93625,0,2.302788,-1.174945E-05,29.93625,0,29.93625,0,29.93625,0,2.302788,4.196231E-06,29.93625,0,29.93625,0,29.93625,0
2.303308,1.560998E-05,29.943,0,29.943,0,29.943,0,2.303308,-2.299535E-05,29.943,0,29.943,0,29.943,0,2.303308,-1.174945E-05,29.943,0,29.943,0,29.943,0,2.303308,3.860533E-06,29.943,0,29.943,0,29.943,0
2.303827,1.460288E-05,29.94975,0,29.94975,0,29.94975,0,2.303827,-2.232395E-05,29.94975,0,29.94975,0,29.94975,0,2.303827,-1.258869E-05,29.94975,0,29.94975,0,29.94975,0,2.303827,5.539025E-06,29.94975,0,29.94975,0,29.94975,0
2.304346,1.409934E-05,29.9565,0,29.9565,0,29.9565,0,2.304346,-2.333105E-05,29.9565,0,29.9565,0,29.9565,0,2.304346,-1.443503E-05,29.9565,0,29.9565,0,29.9565,0,2.304346,7.217517E-06,29.9565,0,29.9565,0,29.9565,0
2.304865,1.460288E-05,29.96325,0,29.96325,0,29.96325,0,2.304865,-2.500954E-05,29.96325,0,29.96325,0,29.96325,0,2.304865,-1.426719E-05,29.96325,0,29.96325,0,29.96325,0,2.304865,9.231708E-06,29.96325,0,29.96325,0,29.96325,0
2.305385,1.460288E-05,29.97,0,29.97,0,29.97,0,2.305385,-2.484169E-05,29.97,0,29.97,0,29.97,0,2.305385,-1.426719E-05,29.97,0,29.97,0,29.97,0,2.305385,1.174945E-05,29.97,0,29.97,0,29.97,0
2.305904,1.443503E-05,29.97675,0,29.97675,0,29.97675,0,2.305904,-2.366674E-05,29.97675,0,29.97675,0,29.97675,0,2.305904,-1.292439E-05,29.97675,0,29.97675,0,29.97675,0,2.305904,1.225299E-05,29.97675,0,29.97675,0,29.97675,0
2.306423,1.560998E-05,29.9835,0,29.9835,0,29.9835,0,2.306423,-2.433814E-05,29.9835,0,29.9835,0,29.9835,0,2.306423,-1.12459E-05,29.9835,0,29.9835,0,29.9835,0,2.306423,1.225299E-05,29.9835,0,29.9835,0,29.9835,0
2.306942,1.661708E-05,29.99025,0,29.99025,0,29.99025,0,2.306942,-2.702373E-05,29.99025,0,29.99025,0,29.99025,0,2.306942,-1.15816E-05,29.99025,0,29.99025,0,29.99025,0,2.306942,9.903106E-06,29.99025,0,29.99025,0,29.99025,0
2.307462,1.661708E-05,29.997,0,29.997,0,29.997,0,2.307462,-2.702373E-05,29.997,0,29.997,0,29.997,0,2.307462,-1.15816E-05,29.997,0,29.997,0,29.997,0,2.307462,8.560311E-06,29.997,0,29.997,0,29.997,0
2.307981,1.527428E-05,30.00375,0,30.00375,0,30.00375,0,2.307981,-2.417029E-05,30.00375,0,30.00375,0,30.00375,0,2.307981,-1.258869E-05,30.00375,0,30.00375,0,30.00375,0,2.307981,9.903106E-06,30.00375,0,30.00375,0,30.00375,0
2.3085,1.527428E-05,30.0105,0,30.0105,0,30.0105,0,2.3085,-2.299535E-05,30.0105,0,30.0105,0,30.0105,0,2.3085,-1.258869E-05,30.0105,0,30.0105,0,30.0105,0,2.3085,7.888914E-06,30.0105,0,30.0105,0,30.0105,0
2.309019,1.527428E-05,30.01725,0,30.01725,0,30.01725,0,2.309019,-2.568093E-05,30.01725,0,30.01725,0,30.01725,0,2.309019,-1.242084E-05,30.01725,0,30.01725,0,30.01725,0,2.309019,4.531929E-06,30.01725,0,30.01725,0,30.01725,0
2.309539,1.309224E-05,30.024,0,30.024,0,30.024,0,2.309539,-2.803082E-05,30.024,0,30.024,0,30.024,0,2.309539,-1.309224E-05,30.024,0,30.024,0,30.024,0,2.309539,5.874724E-06,30.024,0,30.024,0,30.024,0
2.310058,1.174945E-05,30.03075,0,30.03075,0,30.03075,0,2.310058,-2.853437E-05,30.03075,0,30.03075,0,30.03075,0,2.310058,-1.12459E-05,30.03075,0,30.03075,0,30.03075,0,2.310058,8.89601E-06,30.03075,0,30.03075,0,30.03075,0
2.310577,1.225299E-05,30.0375,0,30.0375,0,30.0375,0,2.310577,-2.635233E-05,30.0375,0,30.0375,0,30.0375,0,2.310577,-1.040665E-05,30.0375,0,30.0375,0,30.0375,0,2.310577,9.231708E-06,30.0375,0,30.0375,0,30.0375,0
2.311096,1.292439E-05,30.04425,0,30.04425,0,30.04425,0,2.311096,-2.383459E-05,30.04425,0,30.04425,0,30.04425,0,2.311096,-1.19173E-05,30.04425,0,30.04425,0,30.04425,0,2.311096,9.231708E-06,30.04425,0,30.04425,0,30.04425,0
2.311615,1.493858E-05,30.051,0,30.051,0,30.051,0,2.311615,-2.433814E-05,30.051,0,30.051,0,30.051,0,2.311615,-1.02388E-05,30.051,0,30.051,0,30.051,0,2.311615,9.567407E-06,30.051,0,30.051,0,30.051,0
2.312135,1.728847E-05,30.05775,0,30.05775,0,30.05775,0,2.312135,-2.635233E-05,30.05775,0,30.05775,0,30.05775,0,2.312135,-7.553216E-06,30.05775,0,30.05775,0,30.05775,0,2.312135,9.231708E-06,30.05775,0,30.05775,0,30.05775,0
2.312654,1.846342E-05,30.0645,0,30.0645,0,30.0645,0,2.312654,-2.702373E-05,30.0645,0,30.0645,0,30.0645,0,2.312654,-7.553216E-06,30.0645,0,30.0645,0,30.0645,0,2.312654,1.02388E-05,30.0645,0,30.0645,0,30.0645,0
2.313173,1.728847E-05,30.07125,0,30.07125,0,30.07125,0,2.313173,-2.534523E-05,30.07125,0,30.07125,0,30.07125,0,2.313173,-8.89601E-06,30.07125,0,30.07125,0,30.07125,0,2.313173,1.05745E-05,30.07125,0,30.07125,0,30.07125,0
2.313692,1.460288E-05,30.078,0,30.078,0,30.078,0,2.313692,-2.400244E-05,30.078,0,30.078,0,30.078,0,2.313692,-9.903106E-06,30.078,0,30.078,0,30.078,0,2.313692,9.903106E-06,30.078,0,30.078,0,30.078,0
2.314212,1.19173E-05,30.08475,0,30.08475,0,30.08475,0,2.314212,-2.366674E-05,30.08475,0,30.08475,0,30.08475,0,2.314212,-9.063859E-06,30.08475,0,30.08475,0,30.08475,0,2.314212,9.735257E-06,30.08475,0,30.08475,0,30.08475,0
2.314731,1.19173E-05,30.0915,0,30.0915,0,30.0915,0,2.314731,-2.265965E-05,30.0915,0,30.0915,0,30.0915,0,2.314731,-9.567407E-06,30.0915,0,30.0915,0,30.0915,0,2.314731,9.567407E-06,30.0915,0,30.0915,0,30.0915,0
2.31525,1.527428E-05,30.09825,0,30.09825,0,30.09825,0,2.31525,-2.24918E-05,30.09825,0,30.09825,0,30.09825,0,2.31525,-1.225299E-05,30.09825,0,30.09825,0,30.09825,0,2.31525,9.903106E-06,30.09825,0,30.09825,0,30.09825,0
2.315769,1.762417E-05,30.105,0,30.105,0,30.105,0,2.315769,-2.366674E-05,30.105,0,30.105,0,30.105,0,2.315769,-1.275654E-05,30.105,0,30.105,0,30.105,0,2.315769,8.89601E-06,30.105,0,30.105,0,30.105,0
2.316288,1.795987E-05,30.11175,0,30.11175,0,30.11175,0,2.316288,-2.484169E-05,30.11175,0,30.11175,0,30.11175,0,2.316288,-9.903106E-06,30.11175,0,30.11175,0,30.11175,0,2.316288,7.888914E-06,30.11175,0,30.11175,0,30.11175,0
2.316808,1.779202E-05,30.1185,0,30.1185,0,30.1185,0,2.316808,-2.635233E-05,30.1185,0,30.1185,0,30.1185,0,2.316808,-1.02388E-05,30.1185,0,30.1185,0,30.1185,0,2.316808,8.560311E-06,30.1185,0,30.1185,0,30.1185,0
2.317327,1.560998E-05,30.12525,0,30.12525,0,30.12525,0,2.317327,-2.601663E-05,30.12525,0,30.12525,0,30.12525,0,2.317327,-1.326009E-05,30.12525,0,30.12525,0,30.12525,0,2.317327,7.888914E-06,30.12525,0,30.12525,0,30.12525,0
2.317846,1.376364E-05,30.132,0,30.132,0,30.132,0,2.317846,-2.450599E-05,30.132,0,30.132,0,30.132,0,2.317846,-1.560998E-05,30.132,0,30.132,0,30.132,0,2.317846,7.721065E-06,30.132,0,30.132,0,30.132,0
2.318365,1.409934E-05,30.13875,0,30.13875,0,30.13875,0,2.318365,-2.467384E-05,30.13875,0,30.13875,0,30.13875,0,2.318365,-1.493858E-05,30.13875,0,30.13875,0,30.13875,0,2.318365,7.049668E-06,30.13875,0,30.13875,0,30.13875,0
2.318885,1.460288E-05,30.1455,0,30.1455,0,30.1455,0,2.318885,-2.702373E-05,30.1455,0,30.1455,0,30.1455,0,2.318885,-1.393149E-05,30.1455,0,30.1455,0,30.1455,0,2.318885,6.210422E-06,30.1455,0,30.1455,0,30.1455,0
2.319404,1.292439E-05,30.15225,0,30.15225,0,30.15225,0,2.319404,-2.702373E-05,30.15225,0,30.15225,0,30.15225,0,2.319404,-1.359579E-05,30.15225,0,30.15225,0,30.15225,0,2.319404,6.71397E-06,30.15225,0,30.15225,0,30.15225,0
2.319923,1.326009E-05,30.159,0,30.159,0,30.159,0,2.319923,-2.584878E-05,30.159,0,30.159,0,30.159,0,2.319923,-1.359579E-05,30.159,0,30.159,0,30.159,0,2.319923,8.89601E-06,30.159,0,30.159,0,30.159,0
2.320442,1.493858E-05,30.16575,0,30.16575,0,30.16575,0,2.320442,-2.584878E-05,30.16575,0,30.16575,0,30.16575,0,2.320442,-1.460288E-05,30.16575,0,30.16575,0,30.16575,0,2.320442,1.12459E-05,30.16575,0,30.16575,0,30.16575,0
2.320961,1.426719E-05,30.1725,0,30.1725,0,30.1725,0,2.320961,-2.635233E-05,30.1725,0,30.1725,0,30.1725,0,2.320961,-1.359579E-05,30.1725,0,30.1725,0,30.1725,0,2.320961,1.292439E-05,30.1725,0,30.1725,0,30.1725,0
2.321481,1.19173E-05,30.17925,0,30.17925,0,30.17925,0,2.321481,-2.568093E-05,30.17925,0,30.17925,0,30.17925,0,2.321481,-1.242084E-05,30.17925,0,30.17925,0,30.17925,0,2.321481,1.15816E-05,30.17925,0,30.17925,0,30.17925,0
2.322,1.02388E-05,30.186,0,30.186,0,30.186,0,2.322,-2.433814E-05,30.186,0,30.186,0,30.186,0,2.322,-1.15816E-05,30.186,0,30.186,0,30.186,0,2.322,8.224613E-06,30.186,0,30.186,0,30.186,0
2.322519,9.903106E-06,30.19275,0,30.19275,0,30.19275,0,2.322519,-2.417029E-05,30.19275,0,30.19275,0,30.19275,0,2.322519,-1.15816E-05,30.19275,0,30.19275,0,30.19275,0,2.322519,7.217517E-06,30.19275,0,30.19275,0,30.19275,0
2.323039,1.09102E-05,30.1995,0,30.1995,0,30.1995,0,2.323039,-2.568093E-05,30.1995,0,30.1995,0,30.1995,0,2.323039,-1.09102E-05,30.1995,0,30.1995,0,30.1995,0,2.323039,9.231708E-06,30.1995,0,30.1995,0,30.1995,0
2.323558,1.15816E-05,30.20625,0,30.20625,0,30.20625,0,2.323558,-2.618448E-05,30.20625,0,30.20625,0,30.20625,0,2.323558,-9.567407E-06,30.20625,0,30.20625,0,30.20625,0,2.323558,1.19173E-05,30.20625,0,30.20625,0,30.20625,0
2.324077,1.326009E-05,30.213,0,30.213,0,30.213,0,2.324077,-2.467384E-05,30.213,0,30.213,0,30.213,0,2.324077,-9.903106E-06,30.213,0,30.213,0,30.213,0,2.324077,1.208515E-05,30.213,0,30.213,0,30.213,0
2.324596,1.527428E-05,30.21975,0,30.21975,0,30.21975,0,2.324596,-2.349889E-05,30.21975,0,30.21975,0,30.21975,0,2.324596,-1.242084E-05,30.21975,0,30.21975,0,30.21975,0,2.324596,9.567407E-06,30.21975,0,30.21975,0,30.21975,0
2.325115,1.393149E-05,30.2265,0,30.2265,0,30.2265,0,2.325115,-2.198825E-05,30.2265,0,30.2265,0,30.2265,0,2.325115,-1.342794E-05,30.2265,0,30.2265,0,30.2265,0,2.325115,6.54612E-06,30.2265,0,30.2265,0,30.2265,0
2.325635,1.393149E-05,30.23325,0,30.23325,0,30.23325,0,2.325635,-2.030976E-05,30.23325,0,30.23325,0,30.23325,0,2.325635,-1.225299E-05,30.23325,0,30.23325,0,30.23325,0,2.325635,6.378271E-06,30.23325,0,30.23325,0,30.23325,0
2.326154,1.560998E-05,30.24,0,30.24,0,30.24,0,2.326154,-2.047761E-05,30.24,0,30.24,0,30.24,0,2.326154,-1.09102E-05,30.24,0,30.24,0,30.24,0,2.326154,8.89601E-06,30.24,0,30.24,0,30.24,0
2.326673,1.695277E-05,30.24675,0,30.24675,0,30.24675,0,2.326673,-2.21561E-05,30.24675,0,30.24675,0,30.24675,0,2.326673,-1.141375E-05,30.24675,0,30.24675,0,30.24675,0,2.326673,1.040665E-05,30.24675,0,30.24675,0,30.24675,0
2.327192,1.695277E-05,30.2535,0,30.2535,0,30.2535,0,2.327192,-2.31632E-05,30.2535,0,30.2535,0,30.2535,0,2.327192,-1.393149E-05,30.2535,0,30.2535,0,30.2535,0,2.327192,7.888914E-06,30.2535,0,30.2535,0,30.2535,0
2.327712,1.594568E-05,30.26025,0,30.26025,0,30.26025,0,2.327712,-2.433814E-05,30.26025,0,30.26025,0,30.26025,0,2.327712,-1.242084E-05,30.26025,0,30.26025,0,30.26025,0,2.327712,6.54612E-06,30.26025,0,30.26025,0,30.26025,0
2.328231,1.594568E-05,30.267,0,30.267,0,30.267,0,2.328231,-2.702373E-05,30.267,0,30.267,0,30.267,0,2.328231,-9.567407E-06,30.267,0,30.267,0,30.267,0,2.328231,7.888914E-06,30.267,0,30.267,0,30.267,0
2.32875,1.661708E-05,30.27375,0,30.27375,0,30.27375,0,2.32875,-2.803082E-05,30.27375,0,30.27375,0,30.27375,0,2.32875,-9.231708E-06,30.27375,0,30.27375,0,30.27375,0,2.32875,9.735257E-06,30.27375,0,30.27375,0,30.27375,0
2.329269,1.577783E-05,30.2805,0,30.2805,0,30.2805,0,2.329269,-2.652018E-05,30.2805,0,30.2805,0,30.2805,0,2.329269,-1.15816E-05,30.2805,0,30.2805,0,30.2805,0,2.329269,1.12459E-05,30.2805,0,30.2805,0,30.2805,0
2.329788,1.594568E-05,30.28725,0,30.28725,0,30.28725,0,2.329788,-2.618448E-05,30.28725,0,30.28725,0,30.28725,0,2.329788,-1.443503E-05,30.28725,0,30.28725,0,30.28725,0,2.329788,1.040665E-05,30.28725,0,30.28725,0,30.28725,0
2.330308,1.661708E-05,30.294,0,30.294,0,30.294,0,2.330308,-2.786297E-05,30.294,0,30.294,0,30.294,0,2.330308,-1.359579E-05,30.294,0,30.294,0,30.294,0,2.330308,7.049668E-06,30.294,0,30.294,0,30.294,0
2.330827,1.644923E-05,30.30075,0,30.30075,0,30.30075,0,2.330827,-2.870222E-05,30.30075,0,30.30075,0,30.30075,0,2.330827,-9.735257E-06,30.30075,0,30.30075,0,30.30075,0,2.330827,6.210422E-06,30.30075,0,30.30075,0,30.30075,0
2.331346,1.560998E-05,30.3075,0,30.3075,0,30.3075,0,2.331346,-2.500954E-05,30.3075,0,30.3075,0,30.3075,0,2.331346,-8.89601E-06,30.3075,0,30.3075,0,30.3075,0,2.331346,8.224613E-06,30.3075,0,30.3075,0,30.3075,0
2.331865,1.359579E-05,30.31425,0,30.31425,0,30.31425,0,2.331865,-2.232395E-05,30.31425,0,30.31425,0,30.31425,0,2.331865,-1.107805E-05,30.31425,0,30.31425,0,30.31425,0,2.331865,1.007095E-05,30.31425,0,30.31425,0,30.31425,0
2.332385,1.19173E-05,30.321,0,30.321,0,30.321,0,2.332385,-2.433814E-05,30.321,0,30.321,0,30.321,0,2.332385,-9.903106E-06,30.321,0,30.321,0,30.321,0,2.332385,7.385367E-06,30.321,0,30.321,0,30.321,0
2.332904,1.342794E-05,30.32775,0,30.32775,0,30.32775,0,2.332904,-2.517739E-05,30.32775,0,30.32775,0,30.32775,0,2.332904,-8.224613E-06,30.32775,0,30.32775,0,30.32775,0,2.332904,5.539025E-06,30.32775,0,30.32775,0,30.32775,0
2.333423,1.577783E-05,30.3345,0,30.3345,0,30.3345,0,2.333423,-2.484169E-05,30.3345,0,30.3345,0,30.3345,0,2.333423,-9.567407E-06,30.3345,0,30.3345,0,30.3345,0,2.333423,6.378271E-06,30.3345,0,30.3345,0,30.3345,0
2.333942,1.628138E-05,30.34125,0,30.34125,0,30.34125,0,2.333942,-2.366674E-05,30.34125,0,30.34125,0,30.34125,0,2.333942,-1.12459E-05,30.34125,0,30.34125,0,30.34125,0,2.333942,7.888914E-06,30.34125,0,30.34125,0,30.34125,0
2.334461,1.712062E-05,30.348,0,30.348,0,30.348,0,2.334461,-2.31632E-05,30.348,0,30.348,0,30.348,0,2.334461,-1.242084E-05,30.348,0,30.348,0,30.348,0,2.334461,5.874724E-06,30.348,0,30.348,0,30.348,0
2.334981,1.779202E-05,30.35475,0,30.35475,0,30.35475,0,2.334981,-2.299535E-05,30.35475,0,30.35475,0,30.35475,0,2.334981,-1.326009E-05,30.35475,0,30.35475,0,30.35475,0,2.334981,3.692683E-06,30.35475,0,30.35475,0,30.35475,0
2.3355,1.594568E-05,30.3615,0,30.3615,0,30.3615,0,2.3355,-2.299535E-05,30.3615,0,30.3615,0,30.3615,0,2.3355,-1.292439E-05,30.3615,0,30.3615,0,30.3615,0,2.3355,3.860533E-06,30.3615,0,30.3615,0,30.3615,0
2.336019,1.426719E-05,30.36825,0,30.36825,0,30.36825,0,2.336019,-2.433814E-05,30.36825,0,30.36825,0,30.36825,0,2.336019,-1.326009E-05,30.36825,0,30.36825,0,30.36825,0,2.336019,6.042573E-06,30.36825,0,30.36825,0,30.36825,0
2.336539,1.292439E-05,30.375,0,30.375,0,30.375,0,2.336539,-2.568093E-05,30.375,0,30.375,0,30.375,0,2.336539,-1.359579E-05,30.375,0,30.375,0,30.375,0,2.336539,8.560311E-06,30.375,0,30.375,0,30.375,0
2.337058,1.174945E-05,30.38175,0,30.38175,0,30.38175,0,2.337058,-2.735943E-05,30.38175,0,30.38175,0,30.38175,0,2.337058,-1.292439E-05,30.38175,0,30.38175,0,30.38175,0,2.337058,9.063859E-06,30.38175,0,30.38175,0,30.38175,0
2.337577,1.15816E-05,30.3885,0,30.3885,0,30.3885,0,2.337577,-2.685588E-05,30.3885,0,30.3885,0,30.3885,0,2.337577,-1.225299E-05,30.3885,0,30.3885,0,30.3885,0,2.337577,8.560311E-06,30.3885,0,30.3885,0,30.3885,0
